20260312 050100;6760;6761.75;6760;6761.75;7
20260312 050200;6761.25;6761.5;6761.25;6761.5;4
20260312 050300;6761.25;6769.5;6761.25;6769.5;22
20260312 050400;6769.75;6772;6769.25;6771.25;51
20260312 050500;6771;6772.75;6769.25;6769.25;48
20260312 050600;6769.25;6770.75;6769.25;6770.75;6
20260312 050700;6772;6773;6771;6771.5;13
20260312 050800;6768.75;6770.5;6768.5;6770.5;7
20260312 050900;6771;6771;6771;6771;2
20260312 051000;6770.75;6770.75;6768;6769;13
20260312 051100;6769.25;6770.5;6768.5;6770.5;11
20260312 051200;6770.75;6771.25;6770.5;6770.5;4
20260312 051300;6772.5;6772.75;6771.25;6771.25;4
20260312 051400;6771.5;6771.5;6769.25;6769.5;16
20260312 051500;6769;6769;6768.5;6768.75;4
20260312 051600;6770.5;6770.5;6770.5;6770.5;1
20260312 051700;6770;6770;6770;6770;2
20260312 051800;6769.75;6769.75;6769.5;6769.5;5
20260312 051900;6770;6770.25;6769.75;6770.25;7
20260312 052000;6769.5;6769.75;6769;6769.75;11
20260312 052100;6768.5;6769.75;6768.5;6769.75;5
20260312 052200;6769;6769;6769;6769;1
20260312 052300;6768.25;6768.5;6768.25;6768.5;3
20260312 052400;6769;6770.5;6769;6770.5;11
20260312 052500;6771;6771;6768.75;6768.75;12
20260312 052600;6767.5;6767.5;6766.25;6767.5;12
20260312 052800;6769.5;6770;6769.5;6770;2
20260312 052900;6769;6769;6768.5;6768.5;3
20260312 053000;6768.75;6768.75;6768.75;6768.75;2
20260312 053100;6769;6769;6768.75;6768.75;4
20260312 053200;6769;6769.25;6769;6769.25;3
20260312 053300;6770.75;6770.75;6770.25;6770.25;3
20260312 053400;6770.75;6770.75;6770.5;6770.5;4
20260312 053500;6770.5;6770.5;6769.75;6770;8
20260312 053600;6769.25;6769.25;6769.25;6769.25;1
20260312 053700;6768.75;6768.75;6766.75;6766.75;5
20260312 053800;6767.75;6767.75;6767.5;6767.5;2
20260312 053900;6768.25;6768.25;6768.25;6768.25;2
20260312 054000;6768.5;6769.5;6768.5;6769.5;5
20260312 054100;6769.75;6771;6769.75;6771;10
20260312 054200;6771.5;6771.5;6771.25;6771.25;2
20260312 054300;6770.25;6771;6770.25;6771;3
20260312 054400;6770;6771.75;6769.75;6770.75;25
20260312 054500;6770.75;6770.75;6770.25;6770.5;15
20260312 054600;6771;6771.75;6770.25;6771.75;7
20260312 054700;6771.25;6771.25;6770.75;6770.75;2
20260312 054800;6770.5;6770.5;6769.25;6769.25;4
20260312 054900;6769.5;6770.25;6764.75;6764.75;76
20260312 055000;6765;6767;6765;6765.75;18
20260312 055100;6765.25;6766.75;6765.25;6765.5;19
20260312 055200;6763;6764.25;6763;6764.25;2
20260312 055300;6763.5;6763.5;6763.5;6763.5;1
20260312 055400;6763.5;6764.5;6763.5;6764.5;3
20260312 055500;6765;6765.5;6765;6765.5;11
20260312 055600;6766;6766;6766;6766;1
20260312 055700;6766;6767;6766;6767;2
20260312 055900;6769;6769;6769;6769;2
20260312 060100;6770.5;6770.75;6769.5;6770;8
20260312 060200;6768.5;6768.5;6767.5;6767.5;5
20260312 060300;6768.25;6768.75;6768.25;6768.75;8
20260312 060400;6769.25;6770;6768.75;6769;10
20260312 060500;6769.5;6770;6768.25;6769.75;25
20260312 060600;6769.75;6769.75;6769.25;6769.25;4
20260312 060700;6769.5;6769.5;6769;6769;3
20260312 060800;6769;6769;6768.75;6768.75;3
20260312 060900;6767.75;6767.75;6767.75;6767.75;1
20260312 061000;6767.75;6768.75;6767.75;6767.75;10
20260312 061100;6768;6768.75;6767.25;6767.25;18
20260312 061200;6768;6768;6766;6766;5
20260312 061300;6766.75;6766.75;6766;6766;4
20260312 061400;6767.25;6767.75;6767.25;6767.75;7
20260312 061500;6766;6766.75;6766;6766.75;5
20260312 061600;6767.5;6768.5;6767.5;6768.5;8
20260312 061700;6769;6770;6769;6769.25;5
20260312 061800;6769;6769;6769;6769;2
20260312 061900;6768.75;6769;6768;6768;4
20260312 062200;6770;6770.75;6770;6770.75;9
20260312 062300;6771.5;6771.5;6770.5;6771;10
20260312 062400;6772;6772.75;6772;6772.5;4
20260312 062500;6772.25;6772.75;6771.25;6771.25;8
20260312 062600;6772.75;6774;6769.25;6771;101
20260312 062700;6770.75;6775.25;6770.5;6773.25;86
20260312 062800;6774.25;6774.25;6773.5;6774.25;17
20260312 062900;6773.75;6774.25;6772.5;6772.75;4
20260312 063000;6773.75;6774.5;6773.75;6773.75;3
20260312 063100;6775;6775.25;6773.5;6773.5;13
20260312 063200;6773.75;6773.75;6773.75;6773.75;1
20260312 063300;6774.75;6775;6773.75;6775;8
20260312 063400;6774.5;6776.25;6774.5;6776.25;8
20260312 063500;6776;6776.5;6776;6776.25;9
20260312 063600;6776.25;6776.25;6775;6775.75;8
20260312 063700;6776.5;6776.75;6776;6776.25;6
20260312 063800;6776;6777.25;6776;6777;18
20260312 063900;6777;6777;6776;6776;3
20260312 064000;6776;6776;6775.5;6775.5;9
20260312 064100;6775.25;6777;6775;6777;13
20260312 064200;6776.5;6776.5;6776.5;6776.5;1
20260312 064300;6775.5;6775.75;6775.5;6775.75;2
20260312 064400;6776.25;6776.25;6776.25;6776.25;1
20260312 064500;6776.5;6777.75;6776.5;6777;17
20260312 064600;6777.75;6778.25;6776.75;6777.25;19
20260312 064700;6777.5;6777.5;6777.25;6777.25;2
20260312 064800;6777.5;6779.25;6777.5;6779.25;15
20260312 064900;6779;6780.25;6779;6779.5;14
20260312 065000;6777.75;6778.25;6777;6778.25;4
20260312 065100;6779;6779.75;6779;6779;7
20260312 065200;6778.75;6779.75;6778.75;6779.25;32
20260312 065300;6779.5;6779.5;6779.5;6779.5;1
20260312 065400;6779;6781;6779;6781;15
20260312 065500;6780.5;6780.75;6780.25;6780.75;4
20260312 065600;6781.5;6781.75;6780;6780;18
20260312 065700;6780;6781;6780;6781;5
20260312 065800;6780;6780;6779.75;6779.75;4
20260312 065900;6779.25;6779.75;6779.25;6779.75;4
20260312 070000;6779.5;6780.5;6779.5;6780.5;16
20260312 070100;6780.75;6783;6780.75;6783;41
20260312 070200;6783.5;6783.5;6782.5;6783.25;14
20260312 070300;6783.75;6784;6783.5;6784;11
20260312 070500;6784;6784;6783.25;6783.25;6
20260312 070600;6782.75;6784;6782.5;6784;11
20260312 070700;6783.5;6783.75;6781.5;6781.5;24
20260312 070800;6781.5;6783.25;6781.5;6782.5;10
20260312 070900;6782.75;6782.75;6781.5;6781.75;12
20260312 071000;6782;6782.75;6782;6782.25;7
20260312 071100;6781.25;6782.75;6780.75;6782.75;21
20260312 071200;6783.5;6784;6782.5;6782.5;6
20260312 071300;6782.25;6782.5;6782.25;6782.5;5
20260312 071400;6782.75;6783.5;6782.5;6783.5;16
20260312 071500;6783.5;6784.75;6783.5;6784.75;26
20260312 071600;6784;6784.5;6783.75;6784.25;7
20260312 071700;6784.25;6785.5;6784;6785.25;13
20260312 071800;6785.25;6785.75;6783.25;6783.25;39
20260312 071900;6784.25;6784.25;6783.75;6784;7
20260312 072000;6783.75;6784.5;6783.25;6784;13
20260312 072100;6784.5;6787;6784.5;6787;16
20260312 072200;6786.5;6786.5;6785;6785.25;5
20260312 072300;6783.5;6783.75;6783.5;6783.75;7
20260312 072400;6784;6785;6784;6784.75;7
20260312 072500;6785.5;6785.75;6785.5;6785.75;4
20260312 072600;6785;6785.5;6784.75;6785.5;11
20260312 072700;6787;6788;6786.75;6787.5;28
20260312 072800;6787.5;6787.5;6786.75;6787.5;5
20260312 072900;6787.5;6787.5;6786.25;6786.5;8
20260312 073000;6786;6787;6786;6787;2
20260312 073100;6787;6787.5;6784.25;6784.25;19
20260312 073200;6784.75;6784.75;6783.75;6783.75;6
20260312 073300;6783.25;6783.25;6782.25;6782.5;18
20260312 073400;6782.5;6783.5;6781.75;6783.5;9
20260312 073500;6784;6784;6783;6783;18
20260312 073600;6781.75;6781.75;6781.75;6781.75;1
20260312 073700;6781.5;6783.25;6781.5;6783.25;12
20260312 073800;6785;6785.75;6785;6785.75;13
20260312 073900;6785.5;6786.25;6784.5;6786.25;19
20260312 074000;6786.5;6787;6785.75;6786;20
20260312 074100;6786.25;6787.25;6786.25;6786.25;10
20260312 074200;6786;6786.5;6786;6786.5;13
20260312 074300;6786.25;6786.75;6785.75;6786.5;14
20260312 074400;6786.25;6786.75;6786.25;6786.75;5
20260312 074500;6786.75;6787;6786.75;6786.75;3
20260312 074600;6786;6786.75;6786;6786.75;3
20260312 074700;6786.5;6786.5;6785.75;6786;8
20260312 074800;6787.25;6787.5;6787;6787;10
20260312 074900;6786;6786;6786;6786;2
20260312 075000;6786;6787;6786;6786.75;10
20260312 075100;6786.75;6786.75;6784.25;6784.5;6
20260312 075200;6784;6784.75;6783;6784.75;14
20260312 075300;6785;6786.5;6785;6786.25;27
20260312 075400;6786.5;6790.5;6786.5;6789.25;28
20260312 075500;6790;6791.5;6790;6791.25;53
20260312 075600;6791.5;6795.5;6791.25;6795.25;61
20260312 075700;6795.25;6796.25;6794;6794.75;40
20260312 075800;6794;6794.5;6793.5;6794.5;7
20260312 075900;6794.5;6794.75;6793.25;6793.5;13
20260312 080000;6793;6795.75;6793;6795.75;14
20260312 080100;6796.5;6800.75;6795.75;6800;163
20260312 080200;6800.75;6801.75;6799;6799.25;61
20260312 080300;6798.5;6802.5;6798.25;6802.5;49
20260312 080400;6803;6805;6803;6804.5;35
20260312 080500;6805.25;6805.25;6803;6804;21
20260312 080600;6803.75;6805;6802.75;6805;33
20260312 080700;6804.75;6805;6803;6803.25;18
20260312 080800;6804;6804.25;6803;6803;8
20260312 080900;6803.75;6806.25;6803.25;6806.25;30
20260312 081000;6806.75;6807;6806.25;6806.75;32
20260312 081100;6806.75;6807;6804.75;6805;21
20260312 081200;6806;6806;6803.25;6803.25;12
20260312 081300;6803;6803.5;6802.25;6802.25;15
20260312 081400;6803;6803;6801.5;6802;9
20260312 081500;6802.75;6802.75;6801.25;6801.25;16
20260312 081600;6801.25;6801.25;6799.75;6801;10
20260312 081700;6801.5;6802.25;6798.75;6798.75;40
20260312 081800;6800.75;6802.75;6799.75;6802;13
20260312 081900;6803.5;6804.5;6803.5;6803.5;7
20260312 082000;6802.75;6805;6802.75;6805;16
20260312 082100;6802;6802;6800.25;6800.5;7
20260312 082200;6800.5;6802.25;6800.5;6802.25;18
20260312 082300;6800;6801.5;6799.75;6801.5;5
20260312 082400;6801.5;6801.5;6799;6799.5;11
20260312 082500;6800;6800;6798.75;6798.75;5
20260312 082600;6799.25;6799.5;6798.5;6798.75;11
20260312 082700;6799;6799.25;6798.25;6799;10
20260312 082800;6800.5;6800.5;6798.25;6798.25;12
20260312 082900;6797.75;6798.25;6796.5;6796.5;34
20260312 083000;6796.5;6797.5;6796;6796;35
20260312 083100;6795.25;6799;6795.25;6799;13
20260312 083200;6798;6799;6797.5;6799;6
20260312 083300;6798;6799;6797.75;6799;26
20260312 083400;6800;6800.5;6799.25;6799.5;15
20260312 083500;6799;6800;6798.5;6798.5;24
20260312 083600;6798.75;6800.5;6798.25;6798.75;15
20260312 083700;6798.75;6798.75;6798.25;6798.75;8
20260312 083800;6798.25;6798.25;6797;6797.25;31
20260312 083900;6797.25;6797.25;6796.5;6797;8
20260312 084000;6797;6797;6793.75;6795;44
20260312 084100;6795;6795;6793.25;6793.25;13
20260312 084200;6793.75;6793.75;6791;6791.25;17
20260312 084300;6791.75;6794.5;6791.5;6794.5;21
20260312 084400;6795.5;6797;6795.5;6797;20
20260312 084500;6799.25;6800;6798.5;6800;10
20260312 084600;6800;6800.5;6799;6800.25;17
20260312 084700;6800;6800.75;6800;6800.75;4
20260312 084800;6798.25;6798.25;6796.75;6797.75;13
20260312 084900;6796.5;6800;6796.25;6800;17
20260312 085000;6799.75;6802.5;6799.75;6802.25;14
20260312 085100;6802.75;6803.75;6802.5;6803.5;31
20260312 085200;6803.25;6804;6803;6804;13
20260312 085300;6803.75;6803.75;6802.25;6802.25;26
20260312 085400;6803.5;6803.5;6803;6803;8
20260312 085500;6801.5;6801.5;6799.75;6800;21
20260312 085600;6799.25;6800.75;6799.25;6800;10
20260312 085700;6800.5;6800.5;6798.75;6799.75;7
20260312 085800;6800.25;6800.25;6799;6799;19
20260312 085900;6799;6799.25;6798;6799.25;9
20260312 090000;6799.25;6800.75;6799.25;6800.75;3
20260312 090100;6801;6801.75;6797.25;6797.25;33
20260312 090200;6796.75;6797.5;6796;6796;33
20260312 090300;6796.75;6797.5;6796.5;6796.5;11
20260312 090400;6797.25;6797.25;6794.75;6796;17
20260312 090500;6796.25;6798;6796;6798;17
20260312 090600;6796.75;6797.25;6796.25;6796.5;26
20260312 090700;6795.25;6795.25;6794.25;6794.25;12
20260312 090800;6794;6795.25;6793.5;6795;12
20260312 090900;6794.75;6794.75;6794.25;6794.5;10
20260312 091000;6794.75;6794.75;6793.75;6794.25;8
20260312 091100;6793.75;6793.75;6793.25;6793.75;4
20260312 091200;6793;6793.5;6793;6793.5;4
20260312 091300;6794.25;6794.75;6792.5;6792.5;12
20260312 091400;6791.75;6791.75;6791.25;6791.25;20
20260312 091500;6790.5;6790.75;6789.5;6790.75;24
20260312 091600;6790;6791;6789.5;6790.25;10
20260312 091700;6791.5;6791.5;6789.75;6789.75;11
20260312 091800;6789.5;6791.5;6789.5;6791;38
20260312 091900;6790.5;6790.75;6789.5;6789.5;11
20260312 092000;6789.25;6789.25;6787.75;6788;18
20260312 092100;6788;6788.5;6784.75;6785.25;21
20260312 092200;6785.5;6787.25;6784.25;6787.25;47
20260312 092300;6787.25;6787.75;6785.25;6785.25;22
20260312 092400;6785.5;6789.25;6785.5;6789.25;34
20260312 092500;6789.25;6791.5;6789.25;6790;41
20260312 092600;6790;6792;6789.5;6792;10
20260312 092700;6792.5;6793.25;6792.5;6793.25;12
20260312 092800;6793.5;6794.5;6792.75;6792.75;12
20260312 092900;6792.25;6792.25;6791.5;6792;15
20260312 093000;6791.25;6793.5;6790.25;6793.5;53
20260312 093100;6794.5;6796.75;6794;6794.25;35
20260312 093200;6795.25;6796;6795;6795;10
20260312 093300;6794.25;6797;6794.25;6796.75;16
20260312 093400;6796.75;6797;6795.75;6796.25;12
20260312 093500;6796.25;6797.5;6795.75;6797.5;20
20260312 093600;6797.25;6797.5;6796;6796.75;24
20260312 093700;6796.75;6798.5;6796.75;6798.5;5
20260312 093800;6798.25;6799;6798.25;6799;7
20260312 093900;6798.5;6798.5;6798.25;6798.25;4
20260312 094000;6799;6799.75;6799;6799.5;30
20260312 094100;6800;6804.75;6800;6802.25;86
20260312 094200;6801.75;6804;6801.5;6804;23
20260312 094300;6803.25;6805;6802.75;6804;18
20260312 094400;6803.75;6804.75;6803.75;6804.5;14
20260312 094500;6804.5;6808;6804.5;6806.25;43
20260312 094600;6806;6806.25;6805.5;6806.25;16
20260312 094700;6806.5;6806.5;6803.25;6804;32
20260312 094800;6802.75;6804;6802.75;6804;8
20260312 094900;6804;6804;6803.5;6804;16
20260312 095000;6805.5;6805.75;6803.5;6803.5;24
20260312 095100;6804.25;6804.75;6803.5;6803.75;11
20260312 095200;6804.5;6807;6804.5;6807;17
20260312 095300;6807.5;6808;6806.75;6806.75;13
20260312 095400;6807;6808.5;6806.5;6807.75;26
20260312 095500;6808.25;6808.25;6807.75;6807.75;7
20260312 095600;6807.75;6809;6807.5;6808.75;17
20260312 095700;6807.5;6807.5;6806.5;6807;19
20260312 095800;6807.5;6807.5;6807;6807.5;20
20260312 095900;6806.5;6807;6806.25;6807;11
20260312 100000;6807.25;6808.25;6807.25;6807.75;37
20260312 100100;6807.75;6809.5;6807.75;6809.5;29
20260312 100200;6810;6810.75;6807.75;6808;194
20260312 100300;6807.75;6808;6807;6808;17
20260312 100400;6807.25;6807.5;6806.75;6807.5;16
20260312 100500;6807.25;6808.25;6807.25;6807.5;9
20260312 100600;6806.75;6807.5;6806;6807.25;166
20260312 100700;6807.75;6807.75;6806;6806;16
20260312 100800;6805.5;6806;6805.25;6805.75;22
20260312 100900;6804.5;6804.75;6804.25;6804.75;15
20260312 101000;6804.25;6804.25;6802.25;6803.5;30
20260312 101100;6803.25;6804.75;6802.25;6804.75;10
20260312 101200;6804.5;6804.5;6804.25;6804.25;2
20260312 101300;6804.75;6804.75;6804.25;6804.25;6
20260312 101400;6804;6804;6803.25;6803.25;7
20260312 101500;6803.75;6806;6803.25;6806;23
20260312 101600;6805.75;6805.75;6803.25;6803.25;12
20260312 101700;6803.5;6803.75;6802.5;6803.5;14
20260312 101800;6803;6803.25;6801.75;6803;25
20260312 101900;6802.75;6803.5;6802.75;6803.5;13
20260312 102000;6803.25;6805.25;6803.25;6805.25;16
20260312 102100;6804.75;6805;6803.5;6803.75;34
20260312 102200;6803.75;6805;6803.5;6805;17
20260312 102300;6804;6804;6802;6802.5;26
20260312 102400;6802.75;6802.75;6802;6802.5;11
20260312 102500;6802;6802;6801.5;6801.75;15
20260312 102600;6802.25;6803;6802.25;6802.75;6
20260312 102700;6802.75;6802.75;6801;6801.25;27
20260312 102800;6801.25;6801.5;6800.75;6801.25;25
20260312 102900;6801;6802;6801;6802;4
20260312 103000;6803;6803;6802.75;6802.75;3
20260312 103100;6801.75;6810.75;6801.75;6806.75;304
20260312 103200;6806.75;6806.75;6803.75;6803.75;32
20260312 103300;6803.25;6804.25;6803.25;6804.25;13
20260312 103400;6803.75;6804;6803.75;6803.75;7
20260312 103500;6804.5;6805.75;6804.5;6804.75;10
20260312 103600;6805.5;6805.5;6803;6803.25;15
20260312 103700;6803;6804.25;6802.5;6804.25;15
20260312 103800;6803.75;6803.75;6802.25;6803;10
20260312 103900;6802.25;6802.5;6801.5;6802.5;9
20260312 104000;6802.5;6803;6802;6802.75;23
20260312 104100;6802.75;6802.75;6801;6801;18
20260312 104200;6801.5;6802.25;6799.25;6799.5;17
20260312 104300;6800.75;6801.5;6800.75;6801.25;15
20260312 104400;6802.25;6802.5;6800.75;6801;8
20260312 104500;6801.75;6802;6801.5;6801.5;4
20260312 104600;6801;6801;6800.75;6800.75;2
20260312 104700;6801.5;6802.75;6801;6802.75;16
20260312 104800;6803;6803.75;6803;6803;23
20260312 104900;6803.75;6805;6803.25;6805;11
20260312 105000;6803.75;6804;6802.75;6803.25;28
20260312 105100;6803.25;6803.25;6802.75;6803;9
20260312 105200;6802.25;6802.25;6801.5;6801.5;3
20260312 105300;6801;6801;6800;6800.25;19
20260312 105400;6799;6799;6798.25;6798.75;17
20260312 105500;6798;6798.25;6797.25;6797.25;11
20260312 105600;6798.75;6799.25;6798;6799.25;11
20260312 105700;6799.25;6799.25;6797.75;6797.75;10
20260312 105800;6798.25;6799.75;6797.75;6799.75;27
20260312 105900;6799.75;6799.75;6799;6799.25;10
20260312 110000;6799.25;6800;6799.25;6799.5;7
20260312 110100;6799;6799.25;6796.75;6799.25;20
20260312 110200;6799;6799.5;6798.25;6798.75;19
20260312 110300;6798;6798;6795.25;6795.75;16
20260312 110400;6795.5;6795.5;6794.5;6795;33
20260312 110500;6795.75;6795.75;6793.5;6794;35
20260312 110600;6793.5;6794.75;6793;6794.25;18
20260312 110700;6794.75;6795.5;6794.25;6795;9
20260312 110800;6795;6795;6793.5;6793.75;14
20260312 110900;6793;6793.25;6793;6793;6
